split_id,split_index,set,row_index,ligand_id,activity
split_00,0,train,1225,1260,1
split_00,0,train,2094,2229,0
split_00,0,train,2688,2918,0
split_00,0,train,1228,1263,1
split_00,0,train,2703,2935,0
split_00,0,train,724,743,1
split_00,0,train,744,764,1
split_00,0,train,1459,1496,1
split_00,0,train,2435,2617,0
split_00,0,train,2716,2948,0
split_00,0,train,2353,2524,0
split_00,0,train,2029,2152,0
split_00,0,train,572,587,1
split_00,0,train,511,522,1
split_00,0,train,1764,1831,0
split_00,0,train,580,595,1
split_00,0,train,1769,1838,0
split_00,0,train,1129,1162,1
split_00,0,train,1915,2011,0
split_00,0,train,2660,2884,0
split_00,0,train,2342,2513,0
split_00,0,train,260,266,1
split_00,0,train,2602,2815,0
split_00,0,train,2776,3017,0
split_00,0,train,1503,1540,1
split_00,0,train,1514,1551,1
split_00,0,train,1081,1111,1
split_00,0,train,2344,2515,0
split_00,0,train,323,331,1
split_00,0,train,1911,2007,0
split_00,0,train,329,337,1
split_00,0,train,609,624,1
split_00,0,train,2594,2800,0
split_00,0,train,48,50,1
split_00,0,train,1967,2071,0
split_00,0,train,1582,1621,1
split_00,0,train,2900,3152,0
split_00,0,train,230,236,1
split_00,0,train,1102,1134,1
split_00,0,train,2519,2713,0
split_00,0,train,2745,2981,0
split_00,0,train,107,109,1
split_00,0,train,2906,3159,0
split_00,0,train,490,500,1
split_00,0,train,336,345,1
split_00,0,train,880,902,1
split_00,0,train,819,840,1
split_00,0,train,481,491,1
split_00,0,train,643,660,1
split_00,0,train,2209,2359,0
split_00,0,train,1780,1853,0
split_00,0,train,1649,1703,1
split_00,0,train,1497,1534,1
split_00,0,train,1089,1120,1
split_00,0,train,1768,1837,0
split_00,0,train,934,960,1
split_00,0,train,2153,2293,0
split_00,0,train,27,28,1
split_00,0,train,2878,3129,0
split_00,0,train,1620,1665,1
split_00,0,train,463,473,1
split_00,0,train,2259,2414,0
split_00,0,train,1719,1779,0
split_00,0,train,743,763,1
split_00,0,train,2385,2561,0
split_00,0,train,1226,1261,1
split_00,0,train,2176,2318,0
split_00,0,train,1923,2019,0
split_00,0,train,1892,1983,0
split_00,0,train,781,802,1
split_00,0,train,18,19,1
split_00,0,train,2564,2765,0
split_00,0,train,801,822,1
split_00,0,train,960,986,1
split_00,0,train,2178,2320,0
split_00,0,train,1516,1553,1
split_00,0,train,1075,1104,1
split_00,0,train,576,591,1
split_00,0,train,2530,2724,0
split_00,0,train,852,873,1
split_00,0,train,2824,3070,0
split_00,0,train,2620,2836,0
split_00,0,train,1809,1887,0
split_00,0,train,2537,2732,0
split_00,0,train,2805,3049,0
split_00,0,train,718,737,1
split_00,0,train,1821,1901,0
split_00,0,train,1839,1921,0
split_00,0,train,1758,1825,0
split_00,0,train,1962,2066,0
split_00,0,train,2603,2816,0
split_00,0,train,516,527,1
split_00,0,train,962,988,1
split_00,0,train,129,131,1
split_00,0,train,3037,3309,0
split_00,0,train,2171,2313,0
split_00,0,train,675,693,1
split_00,0,train,3123,3406,0
split_00,0,train,2299,2467,0
split_00,0,train,1000,1027,1
split_00,0,train,2492,2678,0
split_00,0,train,2845,3094,0
split_00,0,train,2722,2955,0
split_00,0,train,1061,1090,1
split_00,0,train,1354,1390,1
split_00,0,train,1861,1948,0
split_00,0,train,1403,1439,1
split_00,0,train,562,577,1
split_00,0,train,407,416,1
split_00,0,train,2579,2784,0
split_00,0,train,1306,1341,1
split_00,0,train,1015,1043,1
split_00,0,train,2730,2964,0
split_00,0,train,764,785,1
split_00,0,train,2679,2907,0
split_00,0,train,683,701,1
split_00,0,train,477,487,1
split_00,0,train,1557,1594,1
split_00,0,train,3046,3320,0
split_00,0,train,560,575,1
split_00,0,train,1420,1457,1
split_00,0,train,219,225,1
split_00,0,train,2249,2402,0
split_00,0,train,55,57,1
split_00,0,train,1646,1696,1
split_00,0,train,2681,2910,0
split_00,0,train,2930,3186,0
split_00,0,train,2415,2594,0
split_00,0,train,1043,1071,1
split_00,0,train,1848,1933,0
split_00,0,train,186,190,1
split_00,0,train,723,742,1
split_00,0,train,1077,1106,1
split_00,0,train,854,875,1
split_00,0,train,2003,2113,0
split_00,0,train,3031,3301,0
split_00,0,train,340,349,1
split_00,0,train,853,874,1
split_00,0,train,1413,1449,1
split_00,0,train,1262,1297,1
split_00,0,train,2943,3200,0
split_00,0,train,94,96,1
split_00,0,train,2975,3235,0
split_00,0,train,1488,1525,1
split_00,0,train,475,485,1
split_00,0,train,2769,3010,0
split_00,0,train,1860,1947,0
split_00,0,train,183,187,1
split_00,0,train,2406,2585,0
split_00,0,train,297,305,1
split_00,0,train,1812,1890,0
split_00,0,train,2714,2946,0
split_00,0,train,884,906,1
split_00,0,train,2948,3205,0
split_00,0,train,2400,2577,0
split_00,0,train,2268,2425,0
split_00,0,train,505,516,1
split_00,0,train,257,263,1
split_00,0,train,17,18,1
split_00,0,train,272,279,1
split_00,0,train,3006,3272,0
split_00,0,train,1981,2087,0
split_00,0,train,130,132,1
split_00,0,train,1754,1821,0
split_00,0,train,2101,2236,0
split_00,0,train,1385,1421,1
split_00,0,train,1028,1056,1
split_00,0,train,2052,2177,0
split_00,0,train,64,66,1
split_00,0,train,932,958,1
split_00,0,train,354,363,1
split_00,0,train,1298,1333,1
split_00,0,train,2992,3256,0
split_00,0,train,1746,1812,0
split_00,0,train,1133,1167,1
split_00,0,train,2723,2956,0
split_00,0,train,320,328,1
split_00,0,train,1938,2036,0
split_00,0,train,1657,1711,1
split_00,0,train,188,192,1
split_00,0,train,2726,2959,0
split_00,0,train,2871,3122,0
split_00,0,train,840,861,1
split_00,0,train,2203,2352,0
split_00,0,train,1090,1122,1
split_00,0,train,202,208,1
split_00,0,train,2194,2340,0
split_00,0,train,1062,1091,1
split_00,0,train,721,740,1
split_00,0,train,42,44,1
split_00,0,train,1221,1256,1
split_00,0,train,1722,1782,0
split_00,0,train,451,461,1
split_00,0,train,794,815,1
split_00,0,train,1724,1784,0
split_00,0,train,164,168,1
split_00,0,train,593,608,1
split_00,0,train,113,115,1
split_00,0,train,1110,1143,1
split_00,0,train,532,545,1
split_00,0,train,3024,3293,0
split_00,0,train,344,353,1
split_00,0,train,2039,2162,0
split_00,0,train,807,828,1
split_00,0,train,2486,2672,0
split_00,0,train,2091,2225,0
split_00,0,train,2089,2223,0
split_00,0,train,1916,2012,0
split_00,0,train,2084,2216,0
split_00,0,train,805,826,1
split_00,0,train,2562,2763,0
split_00,0,train,2141,2279,0
split_00,0,train,1173,1208,1
split_00,0,train,1711,1771,0
split_00,0,train,1407,1443,1
split_00,0,train,1612,1653,1
split_00,0,train,2050,2175,0
split_00,0,train,195,201,1
split_00,0,train,370,379,1
split_00,0,train,2695,2927,0
split_00,0,train,325,333,1
split_00,0,train,1576,1613,1
split_00,0,train,2027,2150,0
split_00,0,train,2819,3065,0
split_00,0,train,43,45,1
split_00,0,train,157,161,1
split_00,0,train,2713,2945,0
split_00,0,train,2742,2978,0
split_00,0,train,486,496,1
split_00,0,train,2514,2702,0
split_00,0,train,1891,1982,0
split_00,0,train,2607,2820,0
split_00,0,train,456,466,1
split_00,0,train,2978,3238,0
split_00,0,train,1057,1086,1
split_00,0,train,2531,2725,0
split_00,0,train,859,880,1
split_00,0,train,3128,3413,0
split_00,0,train,1834,1915,0
split_00,0,train,2847,3096,0
split_00,0,train,1970,2075,0
split_00,0,train,2346,2517,0
split_00,0,train,2820,3066,0
split_00,0,train,2246,2399,0
split_00,0,train,1449,1486,1
split_00,0,train,1858,1945,0
split_00,0,train,1177,1212,1
split_00,0,train,996,1023,1
split_00,0,train,753,774,1
split_00,0,train,845,866,1
split_00,0,train,1689,1747,0
split_00,0,train,2619,2835,0
split_00,0,train,1936,2034,0
split_00,0,train,1682,1739,0
split_00,0,train,306,314,1
split_00,0,train,1350,1386,1
split_00,0,train,498,509,1
split_00,0,train,595,610,1
split_00,0,train,2283,2442,0
split_00,0,train,187,191,1
split_00,0,train,2433,2615,0
split_00,0,train,494,505,1
split_00,0,train,2717,2949,0
split_00,0,train,2300,2468,0
split_00,0,train,1095,1127,1
split_00,0,train,1782,1855,0
split_00,0,train,2062,2190,0
split_00,0,train,2493,2679,0
split_00,0,train,3096,3377,0
split_00,0,train,2987,3251,0
split_00,0,train,399,408,1
split_00,0,train,2388,2564,0
split_00,0,train,820,841,1
split_00,0,train,2337,2507,0
split_00,0,train,1125,1158,1
split_00,0,train,35,36,1
split_00,0,train,877,899,1
split_00,0,train,2646,2868,0
split_00,0,train,2889,3140,0
split_00,0,train,295,303,1
split_00,0,train,1662,1716,1
split_00,0,train,1679,1733,1
split_00,0,train,1815,1894,0
split_00,0,train,1865,1953,0
split_00,0,train,1870,1960,0
split_00,0,train,3112,3395,0
split_00,0,train,938,964,1
split_00,0,train,1022,1050,1
split_00,0,train,1976,2081,0
split_00,0,train,2461,2646,0
split_00,0,train,706,725,1
split_00,0,train,3027,3297,0
split_00,0,train,986,1013,1
split_00,0,train,2952,3209,0
split_00,0,train,1748,1814,0
split_00,0,train,1752,1819,0
split_00,0,train,2075,2207,0
split_00,0,train,2316,2485,0
split_00,0,train,1276,1311,1
split_00,0,train,1326,1361,1
split_00,0,train,1251,1286,1
split_00,0,train,1431,1468,1
split_00,0,train,696,714,1
split_00,0,train,582,597,1
split_00,0,train,184,188,1
split_00,0,train,263,269,1
split_00,0,train,124,126,1
split_00,0,train,1121,1154,1
split_00,0,train,2506,2692,0
split_00,0,train,2909,3163,0
split_00,0,train,480,490,1
split_00,0,train,1972,2077,0
split_00,0,train,937,963,1
split_00,0,train,2999,3264,0
split_00,0,train,2407,2586,0
split_00,0,train,158,162,1
split_00,0,train,1335,1370,1
split_00,0,train,1961,2065,0
split_00,0,train,693,711,1
split_00,0,train,254,260,1
split_00,0,train,1203,1238,1
split_00,0,train,1721,1781,0
split_00,0,train,229,235,1
split_00,0,train,3148,3433,0
split_00,0,train,2392,2568,0
split_00,0,train,766,787,1
split_00,0,train,866,888,1
split_00,0,train,1155,1189,1
split_00,0,train,700,719,1
split_00,0,train,2138,2276,0
split_00,0,train,161,165,1
split_00,0,train,726,746,1
split_00,0,train,1429,1466,1
split_00,0,train,1183,1218,1
split_00,0,train,1194,1229,1
split_00,0,train,31,32,1
split_00,0,train,1236,1271,1
split_00,0,train,2237,2389,0
split_00,0,train,2764,3005,0
split_00,0,train,332,340,1
split_00,0,train,3105,3388,0
split_00,0,train,826,847,1
split_00,0,train,1456,1493,1
split_00,0,train,3097,3378,0
split_00,0,train,2377,2552,0
split_00,0,train,2837,3085,0
split_00,0,train,3062,3340,0
split_00,0,train,485,495,1
split_00,0,train,833,854,1
split_00,0,train,1663,1717,1
split_00,0,train,2301,2470,0
split_00,0,train,578,593,1
split_00,0,train,662,680,1
split_00,0,train,628,644,1
split_00,0,train,1462,1499,1
split_00,0,train,2825,3071,0
split_00,0,train,618,633,1
split_00,0,train,58,60,1
split_00,0,train,3010,3278,0
split_00,0,train,867,889,1
split_00,0,train,2235,2386,0
split_00,0,train,3018,3287,0
split_00,0,train,2876,3127,0
split_00,0,train,905,929,1
split_00,0,train,2496,2682,0
split_00,0,train,1411,1447,1
split_00,0,train,925,951,1
split_00,0,train,1481,1518,1
split_00,0,train,978,1005,1
split_00,0,train,449,459,1
split_00,0,train,1654,1708,1
split_00,0,train,922,948,1
split_00,0,train,1163,1198,1
split_00,0,train,1652,1706,1
split_00,0,train,1851,1937,0
split_00,0,train,3164,3460,0
split_00,0,train,214,220,1
split_00,0,train,1451,1488,1
split_00,0,train,502,513,1
split_00,0,train,249,255,1
split_00,0,train,1382,1418,1
split_00,0,train,56,58,1
split_00,0,train,838,859,1
split_00,0,train,151,155,1
split_00,0,train,2721,2954,0
split_00,0,train,2591,2797,0
split_00,0,train,75,77,1
split_00,0,train,1073,1102,1
split_00,0,train,712,731,1
split_00,0,train,1387,1423,1
split_00,0,train,2127,2263,0
split_00,0,train,326,334,1
split_00,0,train,719,738,1
split_00,0,train,2584,2789,0
split_00,0,train,392,401,1
split_00,0,train,667,685,1
split_00,0,train,1042,1070,1
split_00,0,train,1086,1116,1
split_00,0,train,658,676,1
split_00,0,train,2441,2626,0
split_00,0,train,2049,2174,0
split_00,0,train,1378,1414,1
split_00,0,train,2567,2769,0
split_00,0,train,276,283,1
split_00,0,train,2323,2492,0
split_00,0,train,3030,3300,0
split_00,0,train,1432,1469,1
split_00,0,train,2490,2676,0
split_00,0,train,784,805,1
split_00,0,train,2037,2160,0
split_00,0,train,2045,2169,0
split_00,0,train,2232,2383,0
split_00,0,train,517,528,1
split_00,0,train,827,848,1
split_00,0,train,493,504,1
split_00,0,train,2228,2379,0
split_00,0,train,373,382,1
split_00,0,train,1871,1961,0
split_00,0,train,2130,2266,0
split_00,0,train,2213,2364,0
split_00,0,train,1738,1800,0
split_00,0,train,540,554,1
split_00,0,train,1318,1353,1
split_00,0,train,1947,2047,0
split_00,0,train,2129,2265,0
split_00,0,train,1540,1577,1
split_00,0,train,2597,2806,0
split_00,0,train,3149,3435,0
split_00,0,train,2916,3170,0
split_00,0,train,1038,1066,1
split_00,0,train,2241,2393,0
split_00,0,train,3063,3341,0
split_00,0,train,503,514,1
split_00,0,train,330,338,1
split_00,0,train,1508,1545,1
split_00,0,train,2972,3232,0
split_00,0,train,1773,1842,0
split_00,0,train,1386,1422,1
split_00,0,train,1629,1677,1
split_00,0,train,765,786,1
split_00,0,train,2687,2917,0
split_00,0,train,471,481,1
split_00,0,train,292,300,1
split_00,0,train,1918,2014,0
split_00,0,train,1149,1183,1
split_00,0,train,111,113,1
split_00,0,train,1952,2053,0
split_00,0,train,872,894,1
split_00,0,train,2960,3218,0
split_00,0,train,869,891,1
split_00,0,train,1684,1741,0
split_00,0,train,1515,1552,1
split_00,0,train,1392,1428,1
split_00,0,train,1071,1100,1
split_00,0,train,1836,1917,0
split_00,0,train,211,217,1
split_00,0,train,1614,1657,1
split_00,0,train,1845,1930,0
split_00,0,train,1230,1265,1
split_00,0,train,1531,1568,1
split_00,0,train,1864,1951,0
split_00,0,train,2625,2843,0
split_00,0,train,1955,2056,0
split_00,0,train,2162,2304,0
split_00,0,train,482,492,1
split_00,0,train,428,437,1
split_00,0,train,227,233,1
split_00,0,train,656,674,1
split_00,0,train,1546,1583,1
split_00,0,train,1928,2025,0
split_00,0,train,478,488,1
split_00,0,train,1888,1979,0
split_00,0,train,23,24,1
split_00,0,train,2600,2812,0
split_00,0,train,1504,1541,1
split_00,0,train,1154,1188,1
split_00,0,train,1018,1046,1
split_00,0,train,2413,2592,0
split_00,0,train,2643,2865,0
split_00,0,train,1439,1476,1
split_00,0,train,1569,1606,1
split_00,0,train,3153,3440,0
split_00,0,train,1838,1920,0
split_00,0,train,782,803,1
split_00,0,train,1712,1772,0
split_00,0,train,1930,2027,0
split_00,0,train,2590,2796,0
split_00,0,train,243,249,1
split_00,0,train,2354,2525,0
split_00,0,train,1023,1051,1
split_00,0,train,2073,2205,0
split_00,0,train,1132,1166,1
split_00,0,train,1994,2104,0
split_00,0,train,102,104,1
split_00,0,train,1906,2002,0
split_00,0,train,321,329,1
split_00,0,train,900,923,1
split_00,0,train,2968,3228,0
split_00,0,train,2128,2264,0
split_00,0,train,653,671,1
split_00,0,train,1761,1828,0
split_00,0,train,1873,1963,0
split_00,0,train,1977,2082,0
split_00,0,train,897,919,1
split_00,0,train,831,852,1
split_00,0,train,3083,3362,0
split_00,0,train,1464,1501,1
split_00,0,train,2341,2512,0
split_00,0,train,2289,2453,0
split_00,0,train,530,543,1
split_00,0,train,2545,2741,0
split_00,0,train,2115,2250,0
split_00,0,train,940,966,1
split_00,0,train,160,164,1
split_00,0,train,510,521,1
split_00,0,train,1305,1340,1
split_00,0,train,1160,1195,1
split_00,0,train,2804,3048,0
split_00,0,train,2841,3090,0
split_00,0,train,2402,2580,0
split_00,0,train,1021,1049,1
split_00,0,train,2586,2791,0
split_00,0,train,2565,2767,0
split_00,0,train,1556,1593,1
split_00,0,train,2355,2526,0
split_00,0,train,2706,2938,0
split_00,0,train,542,556,1
split_00,0,train,29,30,1
split_00,0,train,1352,1388,1
split_00,0,train,1796,1872,0
split_00,0,train,2125,2261,0
split_00,0,train,467,477,1
split_00,0,train,2499,2685,0
split_00,0,train,1645,1695,1
split_00,0,train,1785,1858,0
split_00,0,train,3158,3448,0
split_00,0,train,1957,2060,0
split_00,0,train,2618,2834,0
split_00,0,train,3051,3327,0
split_00,0,train,131,133,1
split_00,0,train,3108,3391,0
split_00,0,train,1288,1323,1
split_00,0,train,2314,2483,0
split_00,0,train,338,347,1
split_00,0,train,2858,3108,0
split_00,0,train,1139,1173,1
split_00,0,train,2104,2239,0
split_00,0,train,1220,1255,1
split_00,0,train,1195,1230,1
split_00,0,train,2782,3023,0
split_00,0,train,995,1022,1
split_00,0,train,2155,2295,0
split_00,0,train,3009,3277,0
split_00,0,train,1884,1974,0
split_00,0,train,1440,1477,1
split_00,0,train,3168,3464,0
split_00,0,train,3078,3357,0
split_00,0,train,1198,1233,1
split_00,0,train,2612,2826,0
split_00,0,train,736,756,1
split_00,0,train,3160,3450,0
split_00,0,train,1704,1763,0
split_00,0,train,895,917,1
split_00,0,train,612,627,1
split_00,0,train,1980,2085,0
split_00,0,train,258,264,1
split_00,0,train,387,396,1
split_00,0,train,3065,3343,0
split_00,0,train,98,100,1
split_00,0,train,2224,2375,0
split_00,0,train,208,214,1
split_00,0,train,501,512,1
split_00,0,train,1044,1072,1
split_00,0,train,3064,3342,0
split_00,0,train,2008,2124,0
split_00,0,train,1046,1074,1
split_00,0,train,1321,1356,1
split_00,0,train,887,909,1
split_00,0,train,2772,3013,0
split_00,0,train,649,667,1
split_00,0,train,464,474,1
split_00,0,train,637,654,1
split_00,0,train,2548,2744,0
split_00,0,train,564,579,1
split_00,0,train,2883,3134,0
split_00,0,train,2870,3121,0
split_00,0,train,890,912,1
split_00,0,train,2702,2934,0
split_00,0,train,1788,1861,0
split_00,0,train,2265,2421,0
split_00,0,train,1804,1881,0
split_00,0,train,1506,1543,1
split_00,0,train,1774,1846,0
split_00,0,train,1501,1538,1
split_00,0,train,3114,3397,0
split_00,0,train,2296,2460,0
split_00,0,train,2423,2603,0
split_00,0,train,1036,1064,1
split_00,0,train,2177,2319,0
split_00,0,train,1223,1258,1
split_00,0,train,536,549,1
split_00,0,train,1837,1918,0
split_00,0,train,1987,2094,0
split_00,0,train,1383,1419,1
split_00,0,train,333,342,1
split_00,0,train,1164,1199,1
split_00,0,train,391,400,1
split_00,0,train,557,572,1
split_00,0,train,281,288,1
split_00,0,train,118,120,1
split_00,0,train,2157,2297,0
split_00,0,train,87,89,1
split_00,0,train,2932,3188,0
split_00,0,train,788,809,1
split_00,0,train,1179,1214,1
split_00,0,train,2251,2404,0
split_00,0,train,1897,1989,0
split_00,0,train,2234,2385,0
split_00,0,train,76,78,1
split_00,0,train,2588,2793,0
split_00,0,train,2945,3202,0
split_00,0,train,2570,2773,0
split_00,0,train,1849,1935,0
split_00,0,train,1703,1762,0
split_00,0,train,2926,3182,0
split_00,0,train,2848,3097,0
split_00,0,train,2150,2289,0
split_00,0,train,1777,1849,0
split_00,0,train,1655,1709,1
split_00,0,train,1300,1335,1
split_00,0,train,2910,3164,0
split_00,0,train,901,924,1
split_00,0,train,422,431,1
split_00,0,train,155,159,1
split_00,0,train,824,845,1
split_00,0,train,1868,1957,0
split_00,0,train,2509,2695,0
split_00,0,train,999,1026,1
split_00,0,train,1806,1883,0
split_00,0,train,196,202,1
split_00,0,train,2212,2362,0
split_00,0,train,133,136,1
split_00,0,train,763,784,1
split_00,0,train,2954,3211,0
split_00,0,train,1807,1884,0
split_00,0,train,379,388,1
split_00,0,train,2002,2112,0
split_00,0,train,923,949,1
split_00,0,train,1750,1817,0
split_00,0,train,2664,2888,0
split_00,0,train,84,86,1
split_00,0,train,939,965,1
split_00,0,train,3161,3457,0
split_00,0,train,439,448,1
split_00,0,train,497,508,1
split_00,0,train,2677,2904,0
split_00,0,train,566,581,1
split_00,0,train,789,810,1
split_00,0,train,652,670,1
split_00,0,train,559,574,1
split_00,0,train,204,210,1
split_00,0,train,3125,3409,0
split_00,0,train,3072,3350,0
split_00,0,train,252,258,1
split_00,0,train,2334,2504,0
split_00,0,train,32,33,1
split_00,0,train,629,645,1
split_00,0,train,2440,2623,0
split_00,0,train,324,332,1
split_00,0,train,2757,2995,0
split_00,0,train,2371,2542,0
split_00,0,train,646,664,1
split_00,0,train,3095,3376,0
split_00,0,train,735,755,1
split_00,0,train,581,596,1
split_00,0,train,2707,2939,0
split_00,0,train,968,994,1
split_00,0,train,2376,2550,0
split_00,0,train,2294,2458,0
split_00,0,train,1914,2010,0
split_00,0,train,531,544,1
split_00,0,train,2801,3045,0
split_00,0,train,47,49,1
split_00,0,train,199,205,1
split_00,0,train,235,241,1
split_00,0,train,2217,2368,0
split_00,0,train,2324,2493,0
split_00,0,train,2516,2708,0
split_00,0,train,1627,1675,1
split_00,0,train,769,790,1
split_00,0,train,1114,1147,1
split_00,0,train,2483,2669,0
split_00,0,train,60,62,1
split_00,0,train,1588,1627,1
split_00,0,train,1904,1999,0
split_00,0,train,1728,1788,0
split_00,0,train,586,601,1
split_00,0,train,1361,1397,1
split_00,0,train,103,105,1
split_00,0,train,991,1018,1
